date,Column2,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPL,RETAIL,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,ICSA,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,DGORDER,NEWORDER,AMDMUO,BUSINV,ISRATIO,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,PI,SP500,DJIA,M1346BUSM156NNBR,FEDFUNDS,CP3M,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,CPFF,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICE,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENT,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,VXOCLS
1959-01-01,2437.296,0.003933506539133269,0.0035762609531975187,0.010349678400113582,,0.007309849803878166,0.019395221167317178,0.013406139027068775,0.008628576118647313,0.0073078862368882724,0.005234545357686304,0.009512500406248847,0.013293772616205679,0.031175815460525502,0.04503281239763357,0.017358261223416882,0.01821209422147607,-0.0027284337338993048,-0.013716181113190729,1.245500000000007,-0.004233512979304521,-0.002885099843696892,-0.09999999999999964,-0.8000000000000007,-0.012787898049755775,-0.004286333180685276,-0.08909742728977843,-0.08609352469940124,-0.09132809390520347,,0.003993691480467021,0.004988600272849197,-0.01241901369334375,-0.004352928353249297,0.007770769352223539,0.01126355841136828,0.0028721896240959666,0.003438059106770197,0.0038906950422656905,0.002604927504773258,0.005777346570084774,0.0008267879759937813,0.001356266775928816,39.8,0.10000000000000009,40.2,7.4127640174265625,5.857933154483459,6.113682179832232,6.22455842927536,5.857933154483459,,,,,,,,,,,,-0.001443480629633065,0.0013694645636759262,0.004242430605428282,-0.0035544152209503466,0.009519020889939167,18338,-0.0027516996226255586,-0.004383406353908548,-0.0012942776325224337,-0.0006811987539591838,,,0.07999999999999963,-0.04999999999999982,,-0.11999999999999966,0.040000000000000036,0.18000000000000016,-0.04999999999999982,-0.05999999999999961,0.019999999999999574,0.019999999999999574,,0.34,0.61,0.88,1.53,1.54,1.64,2.39,,,,,,-0.003016593539425738,-0.00299850299625648,-0.0032626456348161526,0.009528880596038292,-0.010050335853501569,0.012232568435634139,-0.0006902500583763072,0.002234637801416195,0.0033725286637644736,-22250158533410058e-21,-0.0030075210639548544,0.005235614053944904,-0.004357305368955622,0,0,0,-0.00024928555685166387,0.0006662958483518722,-0.0011240660162838978,0.0002610744788604791,-2183620661522223e-20,-0.008146650775271436,0.004818828832769184,,0.0010661716176318947,0.004929153541402442,0.0041384406044073785,-0.014792358776008818,
1959-02-01,2446.902,0.006431107769004463,0.007373705064524394,0.009394017102799523,,0.008321199482072217,0.014302405481341651,0.006034408886169462,0.004893581270555725,0,0.019395725866206526,-0.004744939287772976,0.010741241831412562,0.02564341382559565,0.03864356375915534,0.01491148941172371,0.015525686865381694,0.00680226075533108,0.025003488965748666,1.0340999999999951,0.006174632967647753,0.009112926583117797,-0.3000000000000007,-0.1999999999999993,-0.06308098240480753,-0.06293614011484383,-0.053893217441753016,-0.027908788117076533,-0.07368771579115929,,0.00616830397979129,0.009431298339071859,-0.00014201519586443112,0.01101295963085036,0.009481864678177132,0.014154358978284876,0.0028639637714285016,0.004339938612977434,0.005256132715004469,0.0034885108443267754,0.009303769170278642,0.0041237171838623965,0.0019694738025322067,39.7,0.19999999999999973,40.3,7.418780882750794,5.846438775057725,6.150602768446279,6.230481447578482,5.840641657373398,,,,,,,,,,,,-0.0021497679364923528,-0.002093018884358422,0.006229923686523087,0.0028752612484952422,0.02082567691316939,18065,0.014651215772071957,0.004206743006141878,-0.0008566704988921536,-0.00030595374960433935,,,-0.06999999999999984,0.36999999999999966,,0.09999999999999964,0,0.06999999999999984,0.03000000000000025,0.03000000000000025,-0.009999999999999787,-0.040000000000000036,,0.27,0.7,1.11,1.53,1.53,1.71,2.46,,,,,,0,0.00599700599251296,0,0.0031494821342681334,0.010050335853501569,-0.018330148303752125,0.0013801433164921662,0.002234637801416195,-0.0034070025067394205,-0.004705891037412702,0.0030075210639548544,-0.005235614053944904,0.004338401598598107,0.0034542348680877133,0,0,0.0013021416991851886,-0.00022927495289337685,0.0013489935776287432,0.001834913901784141,-2163354930895256e-20,0.012203451470885862,-0.004889527691011919,,-0.0025393888043927504,0.012134027050722196,0.006734295668440637,0.02492924342483338,
1959-03-01,2462.689,0.006498137886138622,0.00701938588267037,-0.00357639959983036,,0.0006157118663079331,0.021079316539026394,0.01434149276831942,0.014547444430671685,0.0156554033901517,0.00637812552937822,0.01650841440024875,0.02579388511777614,0.0272452608953615,0.02965485921615496,0.030498460076058276,0.021101598733189064,0.0040524021507049035,-0.0045017183558924145,1.5152999999999963,0.003973408352138108,0.00776537400806987,-0.39999999999999947,-0.40000000000000036,0.02370581716997755,-0.15720504994769602,-0.152361647491559,-0.26160983214200595,-0.07478693562893923,,0.005774220209513459,0.010433607091275832,0.0015610589986270185,0.023615397209187705,0.008223515864406394,0.012415634487393135,0.0022218704585768023,0.0031472002682004785,0.002938747637980299,0.004825053268939783,-0.0066870111560959344,0.003696861881326008,0.0012289543146870585,40,0.10000000000000009,40.4,7.3901814282264295,5.799092654460526,6.023447592961033,6.220590170099739,5.924255797414532,,,,,,,,,,,,0.007132697857427317,0.004105607346492235,0.0027009469728405122,-0.000852262413457705,-0.020081091852336197,17832,0.008724929968512818,-0.0005894976260112372,0.0016473458397308072,0.0004845134822737701,,,0.009999999999999787,0.16000000000000014,,0.15000000000000036,0.14000000000000012,0.11000000000000032,0.1299999999999999,0.1299999999999999,0.10000000000000053,0.010000000000000675,,0,0.33,0.81,1.19,1.19,1.33,2.05,,,,,,0.0030075210639548544,-0.00599700599251296,0.006493529310548141,-0.012658270103295344,0,0.012195159736235972,0.0017231279527818444,-4982474147041671e-21,-0.003372684478639254,0.004683849312426158,0.0030075210639548544,0.002607563407080793,-18740454081456193e-21,-11890677114934078e-21,0,0,-0.0014898191900236668,0.0006463129731084649,-0.0016865335466236253,-0.0020188722508174273,-21433700207906803e-21,-0.004089716546245237,-0.004819286435948977,,0.004645667666955511,0.0028283000516644563,0.002020398955041358,-0.015342230301444104,
1959-04-01,2478.744,0.0058262761625318404,0.006629480451112002,0.011984315282529856,,0.007803395040259176,0.014951127587285562,0.008266070181938368,0.009580593036282892,0.0047653806508085594,0.020152090314763615,0,0.0318989131145897,0.025428960588154137,0.03404510045677833,0.008943324528403629,0.013824347042704854,0.01473595257528526,-0.019349781981205627,0.9236999999999966,-0.0023586816973999447,-0.0010659087880764417,-0.10000000000000053,-0.20000000000000107,-0.010090902981962913,0.07326638226433335,-0.07388588976024124,-0.04512043528046927,-0.09293582174386206,,0.004285547070445261,0.0056408150190474515,0.006783519511646574,0.0006480881626700352,0.006607953560033408,0.009102437141550013,0.0030075210639548544,0.0035178272675615574,0.004026728237695565,0.004035130275728882,0.011224165680360443,0.003274665226751239,0.0013501075999862167,40.2,0,40.5,7.371489295214277,5.616771097666572,5.968707559985366,6.284134161070802,5.961005339623274,,,,,,,,,,,,-0.0035853369186291673,-0.0007314619458904659,0.00518135874199821,-0.0027396788227278535,0.0014723099374291948,17986,0.0018852357824257204,-0.0018191954443955716,0.0022963689570580925,0.000918547582823237,,,-0.04999999999999982,-0.06000000000000005,,-0.11000000000000032,0.06000000000000005,0.23999999999999977,0.22999999999999954,0.1899999999999995,0.13999999999999968,0.09999999999999964,,-0.01,0.31,0.76,1.16,1.16,1.27,1.9,,,,,,-0.006015042127909709,0.00599700599251296,-0.006493529310548141,-4031323383202334e-20,0,-0.003062676172963741,0.0003393147368777605,-4960305158174805e-21,0.0033613477027047978,-21836206614889164e-21,-0.0030075210639548544,-0.002607563407080793,-0.004319661144516651,-11809094183856672e-21,0.0032520353863776386,0.003372684478639254,0.0023502224010267803,0.00032894600585287037,0.00331579676453142,0.0020873952934579165,-0.00461894585629441,0.003991762160259427,0.004796172263492937,,-0.0007602051721402603,0.009726265255542543,0.009006691976392034,-0.012251827549356165,
1959-05-01,2493.228,0.0031079972085210628,0.0030221147993261255,0.0036458519785513843,,0.00906434106466314,0.0011411975571875566,0.007034122157103528,0.007126763197246255,-0.0047653806508085594,0.007456231539284541,-0.007040943990007431,0.023262426191716923,-0.006574327941268443,-0.00734572370790243,-0.0030038211380962743,0.0011427135613759631,0.0053073240856140735,0,-0.1472999999999871,0.001465674179247145,0.0023157450062285534,-0.09999999999999964,0.20000000000000107,0.028659075710831594,-0.042689408695050446,-0.0020746895408603194,0.06213178110700568,-0.048094753849334815,,0.002443324508224265,0.004325444436984682,0.00701757265864611,0.004202365971078592,0.0043168779387130485,0.005335088053190162,0.002840911001603885,0.001374450070887434,0.0017338143687251062,0.002834056509895433,0.0021054373812319227,0.002856561828185278,-0.0012272951957790212,40.3,0,40.7,7.311886164077165,5.560681631015528,5.872117789475416,6.18826412308259,5.981414211254481,,,,,,,,,,,,-12539301304848038e-21,-0.002748099076982591,0.004066457376468158,0.0026091537577825896,0.017629321118203034,17811,-0.008698611315494098,-0.0017953757921373992,851216628090512e-19,3546735950377083e-20,,,0.020000000000000018,0.4900000000000002,,0.3700000000000001,0.18999999999999995,0.11000000000000032,0.15000000000000036,0.03000000000000025,0.08999999999999986,0.08000000000000007,,-0.06,0.43,1.06,1.45,1.41,1.47,2.06,,,,,,-9072475470883745e-21,-0.00599700599251296,-0.003241493924170502,-0.0032614447754815146,0,-0.012167387258426476,-0.0010344127619674737,-4938283797883969e-21,-11260817422975578e-21,-0.004662013105811269,0,0.0026007817000577305,0.004301081899390269,-0.0034305350967889225,-10541462207136476e-21,-11336775934456256e-21,-0.0007476306179512449,-0.001520709666612774,-0.0012378096522627224,-0.00010002163662958807,0,-0.004040150427726985,-0.004796172263492937,,-0.0021579218562166602,-0.004630642390473838,-0.0009995448981676702,0.02934127949386678,
1959-06-01,2500.989,-0.000585539823237724,-0.0008078403466615924,-0.0033649294270508,,-0.00033017829927928233,-0.024238761564066458,0.001168233909423222,0.008248018024066717,0.01305649417914756,0.019608679590971345,0.008210493820755449,0.002193390340966772,-0.06117177904526239,-0.10548083521752494,0.004730592763887209,-0.01845546230323203,0.013139264905909886,-0.02325791842660907,-1.788800000000009,0.003815319976427034,0.0024949959038575997,0.09999999999999964,-0.5999999999999996,0.04433748991615527,0.08363079907241122,-0.07995617628422114,-0.05192761093276399,-0.10171752437932557,,0.0022886924443525913,0.0034366939008467767,0.014302819675359402,-0.004202365971078592,0.004426347157014732,0.006170520255226464,0.0018894667879205684,0.001635180088118915,0.000820232445166269,0.0008410107915715059,0.0006581834375385398,0.0024420036555516944,0.0036773760489978713,40.2,-0.10000000000000009,40.6,7.315218389752975,5.537334267018537,5.8377304471659395,6.249975242259483,5.961005339623274,,,,,,,,,,,,-0.0021243841681313214,0.0003235535292462899,0.0023727149045527085,0.00045526543651774887,-0.01726929715095693,17525,-0.002805160069945245,-0.0014731949507198472,-0.00016430675968059916,-0.0002738445994676808,,,-0.1200000000000001,0.08000000000000007,,-0.009999999999999787,0.2999999999999998,0.3199999999999994,0.08000000000000007,0.0600000000000005,0.009999999999999787,0.040000000000000036,,-0.18,0.13,0.68,1.11,0.95,1.07,1.65,,,,,,-912737711145084e-20,-0.0030256116071241124,0.003241493924170502,-9365683103368383e-20,0,-8417154165218932e-20,-0.00034452474083090934,-4916408760102797e-21,-0.003350086885281822,0.0046403795565024275,0,-0.005201563400115461,-18420107389172102e-21,0.0034188067487859186,-0.003241493924170502,-0.0033613477027047978,-0.0006198164769717351,-0.0051229241857218,0.0008947879766476596,-0.000617407219380528,0,0.003944528326198959,-0.009615458699441914,,-0.00036977045264041664,-0.00047233801149815235,-0.0005021247364993542,-0.02549545290244648,
1959-07-01,2499.525,-0.005695266309303726,-0.005716007543633772,0.0059929048834233,,0.006364206481039858,-0.03446611980334646,-0.007025880536731588,-0.0023490309821472266,0.0011780035988420146,-0.028310155151421323,0.011615753461714728,-0.008779905631111973,-0.07897255697839922,-0.12852721568345915,-0.003691666553363948,-0.04038490409844986,0.006505454364496899,0.016336632039282595,-3.512199999999993,-0.0015623748350481748,-0.0025721010676296174,0.10000000000000053,-0.6000000000000014,0.010006337399725673,0.06113014040500797,0,0.032462276144660684,-0.026613648518090116,,-0.008736288530576175,-0.024885933544084082,-0.0837953164537435,-0.0006480881626700352,-0.027317189285916754,-0.04864987614710081,0.0029843735336427812,0.0003500481351927931,0.002456668357147862,0.015432463555950626,0.0032115643822141493,0.001624695727001857,0.0009783539975689592,39.9,0.10000000000000009,40.3,7.344072850573066,5.602118820879701,5.916202062607435,6.278521424165844,5.918893854273146,,,,,,,,,,,,-0.007773131257190258,-0.003045166820769829,0.0030564480289054785,-0.004287081140200044,0.006602511647878284,17721,-0.006715014400598296,-0.0006095267781329738,-0.0008441336749394068,0.0004965492205525956,,,0.03000000000000025,0.029999999999999805,,0.17999999999999972,0.050000000000000266,0.03000000000000025,-0.009999999999999787,0.02999999999999936,-0.040000000000000036,0.009999999999999787,,-0.27,0.35,0.92,1.11,0.93,1,1.61,,,,,,0.01507405943271145,0.021016899189521876,0,0.016218079202543034,0,0.024530890077966827,0.0013674002850874167,-4894678750311243e-21,0.0033389012655149486,-21433700208017825e-21,0.00598804184462276,0.005201563400115461,-1826300554341742e-20,-0.0034188067487859186,0.003231020581446753,0.003350086885281822,0.0011036720841035574,0.006350559662858579,0.0007222513628599714,-8634116848149631e-21,0,-0.003991771304719838,0.014434745135390892,,-0.0035262205511923383,-0.013087624420650812,-0.0066851735897586195,0.016332904816609428,
1959-08-01,2485.33,0.0007883168637468074,-4277983359290971e-20,0.010001194596949592,,-0.013156998029034028,-0.001205866950269474,-0.004710127688582144,-0.0035360746119361686,-0.0035411656125790003,-0.030423169192056232,0.005757668295901741,-0.007749021792541555,-0.001263065303893196,-0.003999586161626212,0.0013184923487266076,-0.0024254922573923032,0.02054399450232758,-0.006969524657373327,-0.4187000000000012,0.0016499124033106938,-0.001141852084501238,0.2999999999999998,0,-0.003116238109208247,0.1358871063169813,0.0067264827609507805,0.09820970229965997,-0.07762516203053593,,0.0017234277990993974,0.00015747618205352865,-0.02197890671877456,-0.011082251622818617,0.0034147655981975333,0.005311047005845282,0.0007838833982951599,0.0025923728891221742,-0.0011820869755645447,-0.0065306662714803565,-0.0008383910673881445,0.0024321049686122365,0.007064584801891982,40,-0.10000000000000009,40.4,7.265429723253953,5.438079308923196,5.857933154483459,6.161207321695077,5.929589143389895,,,,,,,,,,,,0.0028102921834607386,-0.001685942733839596,-0.0013791746841835817,0.0007125534590839422,-0.002471908279091828,17601,-0.0005588511372334182,0.0014081635794789271,0.0005359720490973885,0.0003828371779266967,,,0.11999999999999966,0.2599999999999998,,0.6600000000000001,0.8300000000000001,0.5800000000000001,0.33000000000000007,0.25,0.08999999999999986,0.08999999999999986,,-0.12,0.37,0.92,1.07,0.93,0.93,1.59,,,,,,-0.021070956115811335,-0.02696897563285683,0,-0.012987058621096281,0,-0.006237016821925234,0.001016942013014166,-0.0022099456508026805,-1111117284047225e-20,-0.00461894585629441,-0.00598804184462276,-0.0026007817000577305,-18107905006559122e-21,0.003407158321614201,-0.003231020581446753,-0.003350086885281822,-0.00012914723666357375,-0.0023990134491125303,-0.00022958675698392383,0.00042091432477642243,0,0.003898399170009448,-0.009638572871897955,,-0.0007036059879084178,-0.0016013671592798318,-0.003006789440386015,-0.003397303281035491,
1959-09-01,2487.29,0.0012230736509879492,0.0011971440995344196,-0.006823314410186576,,0.007288018124269158,-0.007292320567315436,-0.002365465325334881,-0.00473142144196137,-0.004737148451771311,0.022905887770898747,-0.012711432760838193,-0.0078095383808305385,-0.010182163971204528,-0.016178042806057835,-0.01883653186355483,-0.008540581765053457,0.00253685129272041,-0.005843478449141237,-0.8952000000000027,0.004018467035592721,0.002174567678576267,0.20000000000000018,-0.7999999999999989,0.08836293928925532,0.013245226750020933,-0.013498517670895716,-0.0293806443932203,0.0022396425935049535,,-0.0013110334692996162,-0.006688283615101653,0.0047397076728259435,-0.011537955588822868,-0.006313318352209052,-0.007920385374431405,-0.0040829202447927315,0.001656760395823298,0.00027291335170609443,0.0015515906914185251,0.001803492705580112,0.0028299998673366744,0.0031507539395345674,40,0,40.4,7.3395376954076745,5.488937726156687,5.8916442118257715,6.327936783729195,5.929589143389895,,,,,,,,,,,,0.0028404044222778424,0.002695872889776574,-0.0041489736490092355,-0.0005648246212186514,0.0015579455549552534,17696,0.0034974090044870287,-0.0010766324283566497,-0.004770247466808097,-0.003180164977872065,,,0,0.2200000000000002,,0.009999999999999787,-0.16999999999999993,-0.20000000000000018,-0.1800000000000006,-0.14999999999999947,0.05000000000000071,0.10000000000000053,,0.28,0.94,1.24,1.14,0.92,0.76,1.42,,,,,,0.005996896683099884,0.008959597507289807,0.003241493924170502,-4244166923728088e-20,0,0.011787920312844147,-0.0034129725962399604,0,-0.0033277900926744763,0.004597709248629567,0,0,-0.00424629088145112,-0.003407158321614201,0,0,-0.0018407535910793804,0.0014878784944158951,-0.004069082114854794,-0.0006962084853920913,0,-0.003944537045368679,0.004819286435948977,,0.0045652923736900775,-0.012239614435054946,-0.004567439841144605,0.00421393474955245,
1959-10-01,2490.334,0.007596157619572885,0.006686139509100464,-0.0004454095057213614,,-0.026703930887961747,0.0060806207368599985,-0.010706076524094943,-0.016747308265617544,-0.021611587103790963,-0.1315574231147738,0.013856963661426747,-0.015804459851704866,0.038879376035590774,0.06445848165138202,0.0016924550066117483,0.007325625933338742,0.006316399121256477,0.037956764750294525,0.35139999999999816,-0.004193549835614263,-0.005886868925653488,0.09999999999999964,0.1999999999999993,-0.002861232281031967,-0.06971183841779194,0.10626610775050604,0.14691618592632594,0.06495789627477233,,0.005159275688212617,0.009623296204203768,0.045326780856210114,0.0029796413370952735,0.009324383008552317,0.01342756422730318,0.0036126639464484356,0.002697256525840075,0.0018175214018203434,0.0020776284742334283,0.0017094021256500724,0.0024193560188070506,0.002296212260349151,39.6,-0.2999999999999998,40.1,7.2115567333138015,5.537334267018537,5.720311776607412,6.093569770045136,5.8664680569332965,,,,,,,,,,,,-0.0028556127381857976,0.0003317737505659224,0.002076638570754241,0.002559665784944265,0.01707840591159515,17700,0.007837661302902532,0.007658209187194398,0.01408946273293843,0.004269534161496552,,,-0.019999999999999574,0.020000000000000018,,0.10000000000000053,0.009999999999999787,0.009999999999999787,0.03000000000000025,0,-0.010000000000000675,-0.020000000000000462,,0.07,0.55,0.82,0.74,0.55,0.59,1.3,,,,,,0.003025720916537189,0.003016593539425738,-0.003241493924170502,-4300011825719707e-20,0,-0.02678231549204968,0.0020422062917981876,0,0,-0.004597709248629567,0,0,0.004228336109521003,0.003395589001138344,0.0032206147000422014,0.0033389012655149486,0.0005500671748923658,-0.00033286039825508595,0.0018391811032119065,-0.0005197394228351193,0.013730192811902131,-0.007797280831314479,0.01913934021069741,,-0.0007157593359812253,-0.0055392916506296075,0.005955714121306244,0.008364099895071142,
