date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPL,MRTSSM44X72USS,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,DGORDER,NEWORDER,AMDMUO,BUSINV,ISRATIO,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,PI,FEDFUNDS,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,WPSFD49207,WPSFD49502,WPSID61,WPSID62,WTISPLC,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENT,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST
2/1/73,-0.001437688,-0.002065874,-0.001355287,-0.006173465,,-0.001704708,0.001437821,0.001669643,0.000848054,-0.00094692,0.001677631,0.005174435,-0.005487543,-0.001232185,-0.005842125,-0.000391848,0.009066906,-0.018424992,-0.113514503,0.004234072,0.005174523,0.241436464,-0.244751381,-0.056416117,0.058782124,-0.006170552,-0.041470992,0.04144647,0.00208522,0.004236273,-0.000658591,0.003146085,0.004713291,0.006055902,0.002601429,0.001308129,0.00185079,-2.44E-05,0.001652434,0.001845841,0.001065687,-1852.351105,-0.287845304,-1222.602624,0.513830429,0.667467456,0.7157696,0.509601814,-17.03795134,0.540525876,-4.414292152,0.71172685,0.521083963,0.430103242,,,,,,,0.005940073,0.003901639,-0.010223724,-0.003765809,0.009278834,-320959.9572,-0.01149687,-0.001919165,-0.003007765,-2.74E-06,0.510124309,0.490649171,0.681022099,0.66140884,0.210055249,0.087900552,0.076837017,0.062320442,-0.526505525,1.113646409,-0.647016575,-0.726049724,-2.075607735,-1.410524862,-4.722265193,-0.036496172,-0.057784013,-0.059129705,0.019531586,0.000612172,-0.013734297,-0.020514065,-0.012304865,-0.029516587,0.032055728,-0.056823889,-0.002371952,-5.79E-05,0.004898105,-4.29E-06,-0.002247761,0.002079021,-0.002551205,-0.002339978,-7.81E-05,-0.002354445,0.000419712,0.002487015,-0.003293889,0.002196338,0.002326089,-6.79E-06,0.005123948,,0.002247098,0.004063636,0.004758643,0.004911475
3/1/73,-0.000790149,0.000505705,-0.006594425,-0.006317739,,-0.003556287,-0.006181445,-0.007186941,-0.011568388,-0.017886148,-0.008447679,0.003870621,-0.000479285,-0.002099226,-0.000651744,-0.003788156,-0.029157215,-0.004083739,-0.414514503,0.000728248,2.60E-05,0.378453039,-0.76160221,0.056001092,0.094912534,-0.094860331,-0.066412838,-0.132724738,0.000778651,0.00216049,0.00033517,0.00288319,0.002213763,0.003114957,0.000790038,0.000338803,0.000857388,0.001379414,0.000514252,0.000550659,0.000914409,-2214.635359,0.127209945,-1222.602624,0.54649341,-4.392280366,0.562242945,0.666026514,0.245823412,-6.703439648,-4.341311449,-4.999409336,-5.868062867,0.418127051,,,,,,,0.004693624,0.00323443,-0.0039741,-0.002851326,-0.012328061,-321033.9572,-0.001275521,-0.003406533,0.002657483,2.41E-06,0.030497238,0.174544199,0.018176796,0.040856354,-0.109889503,-0.004198895,-0.019433702,0.062651934,0.813977901,1.904861878,-0.625524862,-1.782099448,-1.447803867,-1.850524862,-2.116132597,0.008497357,0.009776792,0.01564947,0.005640622,0.003513132,-3.48E-05,-3.49E-05,0.016722436,0.030732801,0.032055728,-0.013391163,-0.002323731,-0.003158206,-0.007329818,0.00259653,-7.02E-05,-0.002105049,-3.40E-06,0.002305911,-0.002262507,-4.70E-05,-0.002555575,-0.001772207,-0.004015298,-0.001858938,-0.002373981,-0.001723448,-0.002597794,,0.003784795,0.006817207,0.008554761,-0.00954846
4/1/73,0.00169822,0.00114825,-0.000580951,-0.00538229,,0.004239459,0.004266094,0.004294515,0.00410728,-0.004953747,0.008561189,0.006840875,0.004156598,0.005791227,0.00160205,0.003960193,0.019018731,0.000912868,0.259985497,-0.001666502,-0.000188206,0.241436464,-0.244751381,-0.016935979,-0.110745703,0.008053426,-0.004683016,0.025461289,0.001060716,0.002668473,0.002485065,0.006255882,0.002048185,0.003984779,-0.001019083,0.000521709,0.001245347,0.001098333,0.001815861,0.00131308,0.001488178,-1852.351105,-0.251657459,-1059.670028,0.420004512,-4.437159692,0.503799349,-6.081661178,0.466064204,0.386375196,-4.472750353,-5.086868642,0.413880129,-5.535212597,,,,,,,-0.001641081,-0.000801216,0.001667526,0.00129641,-0.00901866,-320462.9572,0.00256242,0.001503503,-0.001027077,-9.14E-07,0.720124309,0.103895028,0.105110497,0.054088398,0.137541436,0.195662983,0.038701657,-0.027348066,1.860966851,0.953038674,-0.398508287,-1.196049724,-1.517803867,-1.910524862,-8.19839779,-0.007335118,-0.018645392,-0.001137243,0.019787622,-0.000392155,0.004371051,0.006523052,-0.002758733,-0.00023458,0.032055728,0.005562343,0.002242963,-2.83E-05,0.004880346,-0.002611745,-0.002172033,-0.002091956,0.002512357,-2.22E-05,-4.22E-05,-0.002291041,0.000819912,-0.000832847,0.001599057,0.000799533,0.002299435,0.005134792,-2.35E-05,,-0.000389669,0.00388543,-0.001356805,0.011780021
5/1/73,0.000110711,0.001297154,-0.005179084,-0.004170067,,-0.001488887,-0.00255468,-0.003451011,-0.009079085,-0.004506827,-0.011443439,0.005478481,-0.000285467,0.004048774,-0.010308764,-0.002718641,0.006411769,0.002258275,-0.330414503,0.00519107,0.005083708,0.643093923,-0.855524862,0.043142448,-0.056487113,-0.046965321,-0.028641565,-0.071911755,0.001652835,0.004237222,0.010521643,0.012179893,0.002474892,0.003707293,0.000511971,0.000684572,0.001043033,0.003748358,0.000850007,0.000538252,0.002561697,-2214.635359,-0.657458564,-1752.658564,0.503731551,-4.497989253,0.708250767,0.465828923,-16.92985484,0.398357626,-4.585945268,-21.54059663,0.427319549,-11.27486048,,,,,,,-0.003934705,-0.004005796,-0.001420899,0.008050132,0.046426876,-320529.9572,-0.002691249,6.27E-05,-0.001831428,-1.62E-06,0.650124309,0.830649171,0.611022099,0.424226519,-0.107486188,0.052237569,0.085593923,0.075966851,-1.026505525,-0.59878453,-1.078508287,-1.786049724,-3.125607735,-2.600524862,-2.836132597,-0.018346078,-0.035925631,0.001459098,0.018939593,-0.002893041,-0.013239855,-0.017515393,-0.035173831,-0.093002465,0.032055728,0.010837705,-0.006811757,-0.003119386,-0.004852033,-0.00259147,-0.006332981,0.002074717,-0.002525373,-0.004609149,-0.006542183,-0.002260352,-0.002090382,0.000753914,-0.006521139,7.85E-05,-4.46E-05,-0.005139171,0.002492462,,-0.002944707,-0.004678277,0.000393328,-0.006117536
6/1/73,0.000267078,0.001398142,0.00523109,0.011364235,,0.001950938,0.00195262,0.001319086,-0.003650235,-0.003198501,-0.003961576,0.008908297,0.00188716,0.005550567,-0.000565964,0.002423447,-0.001569315,-0.017627958,0.119685497,-0.000580647,9.72E-05,0.045856354,-0.667955801,-0.02263742,0.051136004,-0.030531682,0.042700619,-0.142583127,-0.001122362,0.001416032,0.008630937,0.007992539,-0.000215057,0.001249425,-0.002555963,-0.002071404,-0.000657074,0.001082262,-0.001815952,0.00104214,-0.001915746,-1852.351105,-0.657458564,-1752.658564,0.411813669,-4.430623721,-16.14482278,0.387951749,-5.522214204,0.458647102,0.640250785,-10.68856081,0.583202431,0.303351536,,,,,,,-0.002344796,-0.001094722,0.001382542,-0.011918443,-0.032704453,-320764.9572,0.001251367,-0.000809653,0.000100618,9.65E-08,1.910124309,0.820649171,0.891022099,1.08140884,0.642513812,0.234475138,0.085593923,0.112983425,0.060483425,-0.63878453,-1.244254144,-2.546049724,-2.657803867,-5.221049724,-3.416132597,-0.019819915,-0.07578518,0.002245683,-0.014055523,0.000609076,0.03684592,0.04720943,0.044405975,0.246188776,0.191325082,-0.00759196,0.017936413,0.004614605,0.000212349,0.002589889,0.024952157,-1.08E-05,0.004984269,0.004586318,0.019377195,0.015533066,0.007829734,-0.000740317,0.022010702,0.000835136,-0.004620559,-0.00169989,-0.002551324,,-0.004803434,0.000195367,5.10E-05,0.004801339
7/1/73,-0.005632645,-0.006512769,-0.015142341,-0.023053755,,-0.003840339,-0.005960424,-0.007514083,-0.011167012,-0.03263736,-0.000730398,-0.001104472,-0.001438623,-0.005112831,-0.001346114,-0.005027588,0.009765404,0.000808602,-0.530814503,-0.002266598,-0.002354522,0.643093923,-0.004696133,0.007902754,-0.042361845,0.040894702,-0.043519629,0.168568906,0.001849487,0.001413558,0.009199718,-0.00102942,0.001880463,0.002993182,9.33E-05,0.002209374,0.001231199,0.003333462,0.000153776,0.000780463,0.001397885,-1852.351105,-0.224447514,-1752.658564,0.438545571,-4.628042381,0.560057152,0.512585407,-11.3313145,0.338606522,-9.628579107,0.442539361,-18.54753342,-5.539940739,,,,,,,-1.02E-05,-0.002157568,-0.017603195,0.003875443,0.001821854,-319569.9572,-0.014712941,-0.000932927,-0.004965109,-4.34E-06,0.100621547,0.661298343,0.531022099,0.435635359,0.307541436,0.276712707,0.230621547,0.290662983,-1.48301105,-1.969392265,-2.138508287,-3.816049724,-4.337803867,-5.000524862,-5.216132597,0.015104447,0.054264661,0.004550155,-0.023575583,0.00390046,-0.03675522,-0.047025276,-0.039515581,-0.250804817,-0.191029637,-0.016192561,-0.013504392,-4.00E-05,-0.002415978,0.002569892,-0.024946481,-0.002083293,-5.27E-05,0.002253522,-0.017245437,-0.013383145,-0.007470574,-0.000677688,-0.022793967,0.000711602,0.006839943,0.013541726,0.002461847,,0.000671798,-0.004614399,-0.007724817,0.007882376
8/1/73,0.003223861,0.003704618,0.011866512,0.004707322,,0.00674711,0.010123834,0.014093526,0.014507762,0.030698094,0.006546615,0.015726643,0.002787694,0.002669735,0.000821721,0.006576036,0.028810404,0.006130161,0.482685497,0.002463055,0.002087462,0.643093923,-0.647790055,-0.035535716,0.065627864,-0.004376384,0.075898688,-0.124830652,-6.19E-05,-0.000625224,0.004810041,-0.000321177,-0.000859167,-0.000672679,-0.001165219,0.000351919,0.00044564,-0.000776706,0.000817639,1.40E-05,-0.002274438,-2214.835359,-0.047928177,-2282.614503,0.404042868,-9.641495823,0.544621343,0.370934889,-5.43321594,0.333093829,-9.610816651,-16.06872562,-18.54753342,-5.571230897,,,,,,,0.003470793,0.003320525,-0.00624549,0.002435575,0.018424183,-319552.9572,0.001399171,-0.001049805,0.005615858,4.88E-06,0.280124309,-0.379350829,-0.198977901,-0.502955801,-0.574972376,-0.303287293,-0.043162983,0.100994475,-1.376505525,-1.539392265,-1.744254144,-3.616049724,-4.167803867,-4.870524862,-5.026132597,0.00253669,0.01708914,0.002994992,-0.022377793,0.00388125,5.66E-06,0.002103715,0.020839241,0.011042335,0.032055728,0.014269893,0.004374745,-0.001567664,0.009717051,0.012682782,0.006144106,0.004134343,0.004838123,0.002207458,0.004233683,0.002161279,0.001631554,-0.000810301,0.0077002,-0.001653241,-0.004593657,-0.008502097,-0.002519135,,0.004102208,-0.00178079,0.003296694,7.11E-05
9/1/73,0.006030271,0.00670633,-0.009555876,0.023154741,,0.004538644,0.004221462,0.004400997,0.001454545,-0.010378365,0.007140893,0.008052562,0.004832411,0.003854694,0.007358302,0.005909118,-0.027513605,0.031893976,0.428585497,0.002050304,0.004579934,-0.007734807,0.756906077,-0.069712468,-0.019145852,0.009577492,-0.070131505,0.129470788,0.002813737,0.0037834,0.007011394,-0.002446464,0.00520014,0.005593589,0.004561485,0.00255454,0.002838706,0.003095502,0.003503559,-0.001508092,0.004688982,-2214.835359,-0.224447514,-1752.658564,0.313790572,-14.70914087,0.499158969,-6.152719099,-22.9137608,-6.894137605,-19.94404709,-10.72174636,0.254179018,-17.07632234,,,,,,,0.003426636,0.003517204,-0.007341893,-0.004169387,-0.032218707,-318946.9572,0.000624144,0.000531802,-0.001330529,-1.14E-06,-0.769875691,-1.069350829,-1.128977901,-0.90859116,-0.274972376,-0.295524862,-0.019433702,-0.219005525,-2.036505525,-1.70878453,-2.598508287,-4.476049724,-4.757803867,-5.200524862,-5.206132597,-0.004145527,0.006402168,0.005269738,0.005577748,-0.007658429,0.010655365,0.012610268,-6.59E-05,0.048754677,0.032055728,0.010293983,-0.002254517,0.001495269,0.002356856,-0.015310233,0.004013941,-0.002083258,-0.00497665,-0.002316649,0.002059324,0.004276432,0.002543557,0.002909836,0.005657081,0.000341904,0.002232917,-2.00E-05,-2.20E-05,,0.001346095,-0.001859878,-0.000392012,0.008638755
10/1/73,-0.00038443,-0.000208465,-0.000863339,0.013873835,,0.003100811,0.00221503,0.00263268,0.002319344,-0.002479804,0.004550059,0.004993206,0.004024124,0.006253655,0.012082861,0.005603162,-0.012130378,-0.017470628,0.406585497,0.005263765,0.002625027,0.325966851,-0.429281768,0.103088039,-0.050854604,0.047447207,0.052851218,0.040156979,0.002564566,0.00313572,0.009795493,-0.006328436,0.004004202,0.005045796,0.002321481,0.002479742,0.002048273,0.001730949,0.003019146,0.002284037,0.002730084,-2214.835359,-0.047928177,-2282.614503,0.202721871,-9.772375397,-10.7723003,0.185404529,-17.28535951,-7.082817361,-15.01366906,-27.320194,0.079619467,-28.97409464,,,,,,,-0.000448582,0.000287954,-0.001509615,0.00264272,0.014735987,-317634.9572,0.003142894,-0.000956087,-0.004880964,-4.13E-06,0.020994475,0.611298343,0.641022099,0.181270718,0.165082873,-0.037624309,0.076837017,0.016298343,-2.336505525,-2.379392265,-2.674254144,-3.986049724,-4.287803867,-4.460524862,-4.656132597,0.029709973,0.04639039,0.045845867,-0.016444061,-0.002491881,-6.16E-05,-0.002167709,0.013419039,-0.006779643,0.032055728,0.077595062,0.002118156,-3.95E-05,-7.74E-05,0.002505632,-0.002101201,-1.07E-05,-0.002456497,-4.59E-05,-6.94E-05,-0.004390147,5.51E-05,-0.001466331,-0.001908345,0.001708526,-0.004516059,-0.003336529,-2.18E-05,,0.000651383,-0.009370588,-0.001031947,-0.003002394
11/1/73,-0.005358918,-0.0048591,-0.011202241,-0.015646643,,-0.004564128,-0.010260729,-0.012568549,-0.019328241,-0.023514199,-0.017408033,0.001079747,0.001676892,0.00453931,0.01123118,-0.001244064,-0.079335566,-0.003581991,-0.190714503,0.000710422,-0.000302243,0.225966851,-0.647790055,0.018619395,0.041697423,-0.081907652,-0.093854206,-0.065584562,-3.69E-05,0.002368221,0.007363187,0.000387011,0.002715471,0.003301737,0.001762366,-0.000924898,-0.001889967,0.00166889,-0.002342441,0.000506951,0.001079657,-1972.945856,-0.228176796,-2282.614503,0.230362561,-14.76976549,-16.48395341,0.237730348,-11.39732831,-7.089216245,-4.793296572,0.180698519,-25.03899331,-29.07808436,,,,,,,-0.003845377,-0.002855004,-0.003402914,0.00332913,0.031294332,-317725.9572,0.003222987,-0.004741478,0.002458907,2.07E-06,-0.079254144,-0.378052486,-0.398977901,-0.29718232,-0.097375691,0.036850829,0.023052486,0.062651934,-1.746505525,-1.759392265,-2.524254144,-3.856049724,-5.435607735,-4.410524862,-4.666132597,0.015571557,0.013591172,0.008893536,-0.028510903,-0.000191855,0.016468885,0.018252727,0.001701749,0.066998491,0.852734851,-0.078645297,0.00206311,-3.93E-05,0.004608157,-2.26E-05,0.003906838,0.004087683,0.002374994,0.002159781,0.004046989,0.004204512,0.001337416,0.002743879,0.005017173,-0.00157631,-0.002240998,-0.00165737,-0.002457593,,-0.00172217,-0.013896054,-0.014766468,-0.007532777
12/1/73,-0.011267244,-0.014427479,-0.003237581,-0.001270647,,-0.009230675,-0.008478161,-0.011524253,-0.015172899,-0.054389189,0.002817737,-0.004440975,-0.010124692,-0.023779575,0.006074043,-0.010524227,0.016876497,-0.013318206,-1.001214503,0.002188133,0.000540628,0.262983425,-0.667955801,0.028313669,0.068900522,0.040312132,0.06142034,0.011456345,-0.000576591,-0.003106317,0.006999633,-0.011461389,-0.001486762,-0.002990967,0.000928029,0.000693443,0.002553146,0.006846164,-0.002780099,0.001756995,9.45E-06,-1852.351105,-0.287845304,-2282.614503,-7.113674569,-30.19929201,-22.12603771,-12.65678572,-17.35811886,-21.50889672,-9.97658716,-5.496374159,-0.033022169,-28.97409464,,,,,,,0.002242951,0.000315633,-0.008237021,-0.000933266,-0.078634288,-317290.9572,-0.000502416,0.004525199,-0.000250427,-2.01E-07,-0.299751381,0.321298343,0.091022099,0.15281768,0.165082873,0.265662983,0.154350829,0.010939227,-2.046505525,-2.079392265,-2.744254144,-3.896049724,-4.277803867,-4.320524862,-4.526132597,0.037825786,0.052597458,0.064153495,-0.040057914,-0.008428231,-0.006612729,-0.004614686,-0.004819799,-0.052942536,-0.852439407,-0.004955041,-0.000115437,0.005948959,-0.000182386,-2.23E-05,0.00376792,-0.002078676,-0.002426624,-7.85E-05,-0.000150886,0.001981509,0.002012658,-3.73E-05,0.003915877,0.001371272,0.011152059,0.009922577,0.004850804,,-0.000188259,0.013599256,0.004899627,-0.008894592
1/1/74,-0.008686653,-0.008999372,-0.008467477,-0.007091458,,-0.00528386,-0.006453448,-0.005330153,-0.005106768,-0.005230464,-0.005105426,-0.008339433,-0.004092373,-0.008858417,-1.48E-05,-0.006221141,-0.00412797,-0.001353306,-0.610114503,0.001925277,0.001056305,0.225966851,-0.244751381,0.012816427,0.01515037,0.036297197,0.057819,0.005341008,0.000509426,0.000221329,0.005719505,0.013637013,-0.003037031,-0.004387229,-0.000877208,0.000796938,0.000167171,0.004134319,-0.00178879,0.002744159,0.001777661,-1490.266851,-0.287845304,-2282.714503,0.057968362,-14.86390448,0.258419656,-6.377802515,-11.77178318,0.026250162,-9.903204614,-16.38031321,-6.282132822,-11.6736366,,,,,,,-0.000416412,0.00157549,-0.007833,-0.004300589,0.028606812,-315570.9572,0.013574185,0.00081115,-0.002292169,-1.90E-06,-0.679875691,-0.649350829,-0.688977901,-0.53859116,-0.109889503,-0.007624309,0.02808011,0.050662983,-1.426505525,-1.37878453,-2.294254144,-3.446049724,-3.727803867,-3.870524862,-4.226132597,-0.021278103,-0.055034017,-0.021883711,0.023709296,-0.015633876,-0.008254324,-0.01406698,0.007999982,-0.047234941,0.032055728,0.0418038,-0.000113037,-0.003086352,0.004358166,0.004904054,-0.00408654,-2.30E-05,0.004708474,0.002085038,-0.000147214,-0.002226336,-1.50E-05,0.002860067,-0.002744256,0.000928257,-0.00671993,-0.006628221,-0.002457132,,0.001157328,-0.004854302,-0.006068108,0.012238683
2/1/74,-0.009263819,-0.009439636,-0.001151076,0.001204339,,-0.00186015,0.001501086,0.002148585,0.000261904,-0.001651169,0.001062888,0.006409339,-0.005527807,-0.010757454,-0.000387853,-0.002835224,0.017521444,0.019613014,-0.307414503,-0.00155566,-0.000491208,0.045856354,-0.244751381,-0.008271978,-0.016658167,0.023277019,0.046936616,-0.012713354,-0.000923894,-0.001466081,0.001389241,-0.002205316,-0.001227805,-0.000928998,-0.001713962,-0.000527727,-0.000732328,-0.003470307,-0.000395248,-0.001262105,-0.000209039,-2214.835359,-0.069060773,-1630.684116,0.246473381,0.485784673,-5.218455835,0.257148433,-17.28535951,0.047804322,-9.93191472,-5.329008694,-6.276592642,-0.027281924,,,,,,,-0.00339972,-0.003598772,-0.006157892,0.008079533,0.037801367,-317056.9572,0.011665106,0.001404574,0.001346133,1.12E-06,0.380248619,0.840649171,0.871022099,0.88140884,0.492513812,0.265662983,0.165593923,0.094309392,-0.94301105,-1.38878453,-2.154254144,-3.642099448,-3.077803867,-5.221049724,-3.496132597,-0.021400869,-0.02867846,-0.029096463,0.029551789,-0.005213427,-8.90E-05,-5.18E-05,-0.00884176,0.003969239,0.032055728,-0.001877731,-0.004260094,0.00286338,-0.007002479,-0.002530084,-0.007779042,0.004009357,-0.004769844,-0.002256512,-0.008096001,-0.006274194,-0.004519993,-8.27E-05,-0.011183812,-0.001195305,-0.002216042,0.001627044,-0.002421813,,-0.001700313,0.012854614,0.012063954,-0.010651159
3/1/74,-0.003262485,-0.007462684,0.000680685,-0.009487858,,-0.005635814,-0.007310416,-0.00810049,-0.005395955,-0.009336234,-0.00370214,-0.01637232,-0.00392362,-0.002798416,-0.011193091,-0.007084811,0.030154127,0.079216648,-0.660214503,-0.003022604,-0.002969399,0.643093923,-0.104696133,-0.032431531,0.036682502,0.045476037,0.029953359,0.069539243,-0.000362671,-0.000876153,0.014814441,-0.008341188,0.00032195,0.002886384,-0.003813737,1.90E-05,0.000868211,0.00072425,0.001829238,-0.000264848,0.001340999,-1772.021271,-0.602348066,-1630.684116,0.127190934,0.263598518,-16.3920369,-6.322713843,-5.731139506,-7.06247292,-20.12967991,-38.20000409,0.012098266,-11.4996833,,,,,,,-0.000386685,-0.001274919,-0.005455258,-0.005360933,-0.014366197,-317489.9572,-0.0209494,-0.003354063,-0.000805505,-6.56E-07,1.160124309,0.371947514,0.494088398,0.86281768,0.612513812,0.304475138,0.243107735,0.251325967,-0.48301105,-1.209392265,-1.718508287,-2.786049724,-3.207803867,-3.390524862,-3.786132597,-0.013862639,-0.014469254,-0.013647986,0.021380691,-0.005029106,0.00186416,0.001874111,0.01361225,-0.010988701,0.032055728,0.023346202,0.004083528,-0.003030941,0.002098975,0.002367405,0.007607186,0.003912843,0.006965862,0.002046678,0.007905813,0.00816249,0.002767624,0.003586884,0.004275643,0.001527828,0.015266292,0.00160325,0.018999543,,-0.001353728,0.005539789,0.005185076,-0.011880736
4/1/74,-0.001760291,-0.001852445,0.000235984,0.002219976,,0.005677531,0.007227795,0.008624106,0.008115358,0.001438825,0.010993518,0.012007327,0.003978892,0.005328457,-0.001655829,0.005275976,-0.001269153,0.006724801,0.408585497,0.002173398,0.001318022,0.643093923,-0.350828729,0.049644238,-0.033210363,-0.01073734,-0.021184568,0.004968802,0.000667861,-0.001637961,0.010557272,-0.007676727,-0.000533859,-0.000927195,9.30E-05,0.001819864,0.001437916,0.002225451,0.002298809,0.000727941,0.00070078,-403.8140884,0.495303867,-408.8396409,0.160084475,-4.824752675,-10.7723003,-12.66974486,-5.740002193,-21.5356489,-10.07800734,-5.496374159,-18.96325503,0.048168631,,,,,,,0.001852138,0.001698799,-0.010840055,-0.000616372,-0.01550168,-316883.9572,-0.00112721,-0.002061018,-0.001181022,-9.59E-07,0.800124309,-0.097403315,0.088176796,0.171270718,0.280110497,0.087900552,0.121864641,0.180662983,-1.726505525,-1.879392265,-1.954254144,-3.336049724,-4.067803867,-4.310524862,-4.696132597,-0.008560907,-0.034414872,0.006318269,0.011533997,-0.005984606,-0.011754639,-0.01350597,-0.014481954,-0.012292134,0.032055728,-0.068836149,-0.002145875,-7.16E-05,-0.00016129,0.007060611,-0.003886196,0.001813962,-0.002427794,-0.000113068,-0.0040454,-0.006204357,-0.001355625,0.00486168,-0.005642402,-0.00022448,-0.006699655,0.003178547,-0.009705495,,0.001658843,0.00796044,-0.000692776,0.010924432
5/1/74,-0.003355501,-0.002934239,-0.005066538,-0.005667622,,-0.003260804,-6.63E-05,0.000379721,0.002344715,0.010906899,-0.001467893,-0.001114579,-0.00667386,-0.001219747,-0.000386365,-0.001086684,0.024551428,0.003782984,-0.128114503,0.001759347,-0.000664904,0.333149171,-0.244751381,0.015720118,0.073456821,0.050390315,0.064248284,0.029766102,-0.000760509,-0.002021583,0.007920868,-0.013729895,0.000322019,0.001757452,-0.002008082,-6.42E-05,-9.80E-05,0.00137241,-0.000369109,0.000225604,-0.000146071,-1490.266851,-0.287845304,-937.8955801,0.04058871,-4.926362851,0.168715038,-6.377802515,-5.817081936,-0.130408042,-30.43002901,-16.49006407,-0.258572461,-17.47953265,,,,,,,-0.000392061,0.000432935,-0.006996186,0.001264889,0.024198749,-317205.9572,0.007455613,0.001130882,0.001951134,1.59E-06,0.620248619,-0.329350829,-0.278977901,-0.105773481,-0.067430939,-0.004198895,0.101243094,0.220662983,-2.626505525,-2.599392265,-2.594254144,-3.876049724,-4.797803867,-4.990524862,-5.316132597,0.012331051,0.027080038,0.016284659,-0.008703218,0.003759495,0.026934906,0.030531327,0.0186178,0.127486133,0.032055728,-0.01845818,-0.002094272,-0.002944382,-0.002309586,-0.004957782,-0.003799232,-0.002130965,0.002193764,-0.000110728,-0.002003996,0.00197266,-0.001094687,-0.002077592,0.000643964,-0.001921762,-0.004357258,-0.008068505,-0.004741146,,0.001146869,-0.005577406,-0.002507525,-0.011730484
6/1/74,0.001263884,-0.001735082,0.000605792,-0.004462182,,-0.001682342,-0.005795456,-0.003025726,-0.003275288,-0.005317056,-0.002431627,-0.003680659,0.002532899,-0.008220306,-0.002158228,-0.004070567,-0.024201683,0.012776525,-0.371214503,0.002531695,0.001149397,0.378453039,-0.004696133,0.011118212,0.054120502,-0.002724175,-0.040560884,0.052397829,-0.001053443,-0.005641394,0.00948122,-0.025928151,-0.001605807,-0.001359709,-0.002013763,0.001056909,0.000982079,0.000840971,0.001848685,-0.000769417,0.002024341,-1087.71768,-0.657458564,-978.7537293,0.099809823,-9.85171214,-10.77767666,-6.384296044,-17.38359795,-0.177179156,-35.57478189,-16.50619346,-0.331013612,-11.71793686,,,,,,,-1.84E-05,-0.001041851,-0.004440828,-0.004040811,-0.031105885,-317649.9572,-0.008381251,-0.004055953,-0.002142894,-1.71E-06,0.990124309,-0.349350829,-0.178977901,0.134226519,0.282513812,0.276712707,0.251864641,0.210662983,-3.576505525,-3.499392265,-3.324254144,-4.576049724,-5.457803867,-5.510524862,-5.716132597,0.009029727,-0.006134133,0.029948769,0.000829521,0.009700009,-0.008116955,-0.009882947,0.007753278,-0.025847998,0.032055728,0.01722081,0.005991851,0.01418775,-0.006519104,0.002182295,0.011141289,0.00177221,-0.000126131,0.001942823,0.007674017,0.003911121,0.003066625,-0.004084706,0.007863998,0.001699574,0.006285394,0.020589206,0.004531037,,-0.001682607,0.009635357,0.0032838,0.014724974
