0.03193783071884177,17386443681320785e-23,1864273893310286e-22,19423441473369685e-23,1420993033385889e-22,7228212199100931e-24,28530332130904483e-24,-2963456890074387e-22,15136937805349466e-23,-26849110474557014e-24,22971459367173347e-23,329733924207767e-21,40940840282877625e-23,2218555267846474e-22,8261028302759283e-22,-4710444348703432e-23,-401609741097852e-20,-5495063601201371e-23,11594636382579421e-23,-7989008651673124e-21,-6661182620102924e-21,-77757726030268e-20,-9571513185604206e-22,-3823184016013331e-21,-27292621753055883e-22,-4529220687128115e-21,92767865104953e-21,4740620938991285e-22,19869774673626124e-23,5295034241179377e-22,42203123546670966e-23,4326962605573567e-22,4413119884704644e-22,2171051927121537e-23,9402191245886713e-23,31791566207168276e-24,31764685781461945e-24,26588258178961577e-24,-9856935734564091e-23,-0.0602591949823303,-5845238695023562e-21,-0.06263584765375282,-9629995794835175e-20,-0.004138502636744531,-0.0014798213043796026,-0.001473969265560308,-0.0017195563446546983,2825309072451924e-22,1412519171990996e-22,-6299070689398024e-23,20992108300939908e-23,-2003478654191134e-22,309.4299412276515,30813148999128744e-24,2946742848010019e-23,8691678918089705e-24,-4166434339581556e-26,30359454426244294e-23,28280809488595246e-22,42331244407904544e-22,575760577082668e-20,26204243596833255e-22,24021535338235472e-22,2332869543081921e-21,8927628994511669e-21,0.0007755337747005836,0.0004469822782476262,-3322050513971887e-20,-4870171322973995e-20,0.00010816226424406115,0.00021707326715740682,0.00012948460023510557,8543565359368621e-23,8786052772348713e-23,1743600193052518e-22,-5957546849449146e-22,37366512673610825e-23,-6606074370555063e-22,4322176501069061e-23,-18378114263675504e-23,3536264025927482e-22,-11871664407286976e-23,8661340121368102e-23,-788182126941332e-22,-19409375444007308e-24,25910209969227918e-24,8162066222354468e-23,5420353729585804e-23,-5294209209964131e-23,-11572129486876911e-24,-12147212877554864e-23,-3928741034391861e-23,7533228849475684e-25,-19048653984980018e-24,2980905779385375e-23,23901637474137655e-23,-19932654366690704e-24,1831883062607784e-23,376824e-324,1203124577621766e-22,-1992776952837323e-24
17386443681320785e-23,0.01487491047385643,1558332841206645e-22,1630891058265653e-22,10681420995615752e-23,-32531247810445046e-24,14407447816194802e-24,-20333531102001976e-23,11114645381849756e-23,-11807780672446109e-23,2062435568446775e-22,20353649262715623e-23,403052481612314e-21,1665291592431614e-22,6881932637205504e-22,-815593206181375e-22,17664615677504826e-22,-6808982951055592e-23,14367018688448308e-23,-989925279357736e-20,-8253931562181117e-21,-9635030079309618e-22,-11860148458033209e-22,-4737341853166489e-21,-33818534177755083e-22,-5612198270731807e-21,11494949972323395e-23,5874146232620817e-22,2462081730308958e-22,6561124763972453e-22,5229427165278862e-22,5361578454663247e-22,5468336717585733e-22,2690170056338391e-23,11650340112862459e-23,39393216894639405e-24,3935990911630696e-23,3294575090982272e-23,-1221381811697761e-22,-0.0746677128885857,-724288807331811e-20,-0.07761264468459962,-2821237397698934e-20,-0.003547309688830253,-0.0011034930907597195,-0.0013575398490618532,-0.001525385799000134,3500865995724235e-22,17502652668156813e-23,-24898298565609818e-25,26011511039938273e-23,-248252849998111e-21,383.4174355879314,38180851293064915e-24,36513356840598917e-24,10769937868668787e-24,-37779609188505005e-27,376186742490938e-21,3504300652822228e-21,524530273693964e-20,71343013252634985e-22,3246991497189166e-21,29765301449916904e-22,28906797261470954e-22,1106230573995351e-20,0.0009609709064604058,0.0005538597790472675,-4116382803510181e-20,-6034673283781449e-20,0.000134024838770632,0.00026897744639053445,0.0001604455379246799,7004389280580532e-23,6943172128229765e-23,15044725125205986e-23,-5806428477637295e-22,2693916219826568e-22,-606549631137271e-21,3772692933777054e-23,-16407584167981985e-23,3063710713522919e-22,-10590755423626489e-23,7345460530403724e-23,-7235565186299696e-23,-1676600296748934e-23,2160154517635653e-23,7074910350452732e-23,47300000073199906e-24,-656010246034025e-22,-14339130190654386e-24,-15051721215388902e-23,-4868138508249159e-23,93344919231264e-23,-23603359239723762e-24,36936672809575195e-24,29616734923347214e-23,-24698732098825656e-24,22699028522430406e-24,466927e-324,10678492865684981e-23,-12199305423234576e-25
18642738933102856e-23,1558332841206645e-22,0.05673000479798472,2406823336403033e-22,19561987328963253e-23,6929849296850938e-23,5027882512138614e-23,-43832619436535177e-23,21250207595683956e-23,11607295005195361e-23,263756652342706e-21,5232088025459446e-22,41462336007850503e-23,30578577618082747e-23,10321629802659074e-22,7300003260683027e-24,-1300932276135893e-20,-33777271521238435e-24,7127036367673574e-23,-4910715034382681e-21,-4094521744253888e-21,-4779642267332846e-22,-5883455100839689e-22,-23500496801585385e-22,-16776335314442603e-22,-27840390581701333e-22,5702291357302144e-23,29139833904846737e-23,12213630686097342e-23,3254772324008564e-22,25941580781132756e-23,2659714270800263e-22,27126737635731087e-23,1334510676328836e-23,577937562974694e-22,1954176405947662e-23,1952524109443777e-23,16343374362240853e-24,-6058899747784162e-23,-0.03704035727856594,-359297414619724e-20,-0.03850124742325443,-0.00020162684673038608,-0.005014958855499202,-0.0020510493090401165,-0.0016389802216891282,-0.0020032635827009295,1736672013236809e-22,8682528004018704e-23,-15684183061166662e-23,12903511102748137e-23,-12315060825651654e-23,190.20160457036764,18940346749406213e-24,1811315400585013e-23,5342635137608872e-24,-4725668945196592e-26,18661467997708417e-23,17383758410509652e-22,26020334612416445e-22,35391075981530817e-22,16107326779355233e-22,14765651143677636e-22,14339773603908443e-22,5487669851948105e-21,0.00047670812902375756,0.00027475281221951676,-2042010982241698e-20,-29936159263939584e-21,6648560294961561e-20,0.00013343144350822533,7959209969842712e-20,1085115323947699e-22,11565608047775546e-23,2097309030973294e-22,-6125084957388825e-22,5323610477059295e-22,-7374953779138463e-22,5131312954137445e-23,-21246610537042236e-23,4234202271947153e-22,-1373714225081377e-22,10618503655294401e-23,-8801190312107694e-23,-2331779524730594e-23,323469224549794e-22,9767436515561931e-23,6437041161521581e-23,-32542651905995023e-24,-7113201741135719e-24,-7466696245367423e-23,-24149338804062743e-24,463055452578814e-24,-11708901014796684e-24,18323148046460424e-24,14691951856383436e-23,-12252281821369918e-24,11260290342651022e-24,23163e-323,14007192881962186e-23,-31779436885083878e-25
19423441473369688e-23,1630891058265653e-22,2406823336403033e-22,0.04321785051649871,2023884985857289e-22,7037179952900442e-23,51772965841710366e-24,-4528150299951857e-22,21976287944356256e-23,11667385905285504e-23,2740540426143809e-22,539766086838163e-21,43229466018292786e-23,31635798139177735e-23,10702219695737893e-22,59424859238722345e-25,-13292510369893743e-21,-35880423619619246e-24,7570803457696938e-23,-52164822015920905e-22,-43494683876758936e-22,-5077248148782744e-22,-6249790224542024e-22,-24963762392181366e-22,-17820918942149912e-22,-2957388098026209e-21,6057346265338395e-23,3095423453767795e-22,12974116120516236e-23,345743171402727e-21,27556841209164937e-23,28253221899067457e-23,28815792216262867e-23,14176043900252727e-24,6139230213483535e-23,2075853795022468e-23,207409861777355e-22,1736099954439795e-23,-6436158985861424e-23,-0.03934668640542297,-3816691775676321e-21,-0.04089853931989509,-0.00020706216810435627,-0.00520370759548636,-0.0021217080461608,-0.0017043974776263225,-0.0020807007077871457,18448064250569473e-23,9223148254515259e-23,-16070367248099794e-23,13706952151417833e-23,-13081861838601173e-23,202.0445654062078,20119673208176776e-24,1924097505651567e-23,5675295941590033e-24,-49117223098457325e-27,19823429986069985e-23,1846616342228865e-21,2764049867173855e-21,37594712106127484e-22,17110254386873968e-22,15685038909123945e-22,15232643974636957e-22,5829361286588964e-21,0.0005063905058623101,0.0002918603797503094,-21691574179601037e-21,-3180014333778133e-20,7062534926594183e-20,0.00014173959297577048,8454792602649591e-20,11246927956097213e-23,1197760876645175e-22,217664007016912e-21,-6383356445589576e-22,550380450737583e-21,-7668502828854889e-22,5327133944136217e-23,-2207222521344818e-22,4394857966602201e-22,-14270616315226946e-23,11015038987432121e-23,-91514533842255e-21,-2420053490423686e-23,3354029707718706e-23,10138178516077346e-23,66826404339398e-21,-34568930038020425e-24,-7556107413924268e-24,-7931612361121253e-23,-25653004739552476e-24,4918877413605013e-25,-1243795930251299e-23,19464044440019765e-24,15606750713260722e-23,-1301517388049804e-23,11961415750238573e-24,24605e-323,14548886949546513e-23,-32782042507588834e-25
1420993033385889e-22,10681420995615752e-23,19561987328963253e-23,2023884985857289e-22,0.005802774804207997,8279614817388516e-23,48345227165331206e-24,-397487664833234e-21,18882576274179393e-23,15829922797963094e-23,21330155292933702e-23,4865478902607492e-22,3109852969736333e-22,2696823972664871e-22,8713995025879486e-22,3282685013252206e-23,-14204086457052594e-21,-14457669623059089e-24,3050582020236952e-23,-21019310436443136e-22,-17525762140270086e-22,-20458280288879217e-23,-25182925162133777e-23,-10058906579278995e-22,-7180766904436375e-22,-1191650927026701e-21,24407490843794736e-24,12472709383947402e-23,5227794591005425e-23,13931386651288265e-23,11103762605505006e-23,11384362468350088e-23,11611044735872244e-23,5712099763498021e-24,2473743429213987e-23,8364452067895274e-24,8357379750950584e-24,6995446831952661e-24,-259338800582575e-22,-0.01585436668313651,-15378990318164073e-22,-0.016479670803814486,-0.0002029937037785624,-0.004171047837520139,-0.001813050785348287,-0.0013020227295245206,-0.0016327182780921444,743346904003278e-22,37163783728395886e-24,-16390755905502962e-23,5523083780870393e-23,-5271209685874024e-23,81.41190323573174,810702769988143e-23,7752964779393434e-24,22868056020311686e-25,-3796149345604462e-26,798765935912002e-22,7440761926202157e-22,11137471570823114e-22,15148425586235565e-22,6894411496208147e-22,6320134705682372e-22,6137846542886491e-22,2348884742510971e-21,0.0002040451559776968,0.00011760231682948328,-874040999118167e-20,-1281356015239947e-20,284578013215492e-19,57112597930144e-18,3406776895291539e-20,9232187256597952e-23,10001213761886861e-23,17379131242476886e-23,-46396513081299637e-23,47584000923303177e-23,-5872021938485327e-22,42236795589003015e-24,-17245851445778007e-23,35004915894413543e-23,-1115587878206161e-22,8882691968750609e-23,-7008512442025376e-23,-1930990953394199e-23,27298185550034632e-24,807258468700605e-22,52992827226087134e-24,-13929215970545622e-24,-30446603915548675e-25,-31959664777357944e-24,-10336630116050854e-24,19820140730819862e-26,-50117553874826714e-25,784284842970681e-23,6288589234447832e-23,-52443384182348e-22,4819736772741031e-24,99144e-324,1141234953206535e-22,-29603082261885782e-25
7228212199100926e-24,-32531247810445066e-24,6929849296850938e-23,7037179952900441e-23,8279614817388515e-23,0.004312759368213474,3425576353180519e-23,-22132932003139912e-23,9480087827605353e-23,22959702124787605e-23,49749171381887924e-24,30315187574431473e-23,-20471322097842204e-26,1298603748881934e-22,31293967351305884e-23,881693189189232e-22,-14327841306398172e-21,35079911403584354e-24,-740189461990463e-22,5100099581047451e-21,4252429327755533e-21,4963971917430818e-22,6110353927037842e-22,24406806962530126e-22,1742332432438854e-21,2891407123968487e-21,-5922203499646372e-23,-30263628341159383e-23,-1268465637063052e-22,-33802944886553847e-23,-26942032748230036e-23,-27622876797451067e-23,-28172895857836696e-23,-13859768472807824e-24,-6002260571345396e-23,-20295403417802595e-24,-20278243235124044e-24,-1697366598431513e-23,6292564697590323e-23,0.03846883993789096,37315392584245965e-22,0.039986070150337755,-0.00016677462077545335,-0.0013179922872654697,-0.0008844577140488997,-0.0002336089334984595,-0.00041868630123397546,-180364776720124e-21,-9017374684885406e-23,-1490810542560405e-22,-1340114242190795e-22,1278999822179162e-22,-197.5368387275659,-19670792103635726e-24,-1881169819667555e-23,-55486769312065576e-25,-8090540139532827e-27,-19381158232653886e-23,-1805417304113953e-21,-27023823766263794e-22,-36755953160070502e-22,-16728515090778596e-22,-15335096963375268e-22,-14892795211604526e-22,-5699304992631394e-21,-0.0004950926519037182,-0.0002853488122770939,21207623089728653e-21,31090664445240184e-21,-6904965842548577e-20,-0.00013857730378777784,-8266161475151932e-20,3519288900118921e-23,4270555303445991e-23,5303624833982517e-23,-14389553485201317e-24,24649916724104534e-23,-109399492857894e-21,1206269884487134e-23,-42124902478300735e-24,10445079381581477e-23,-2741199323275359e-23,29552637144054563e-24,-13084784880635212e-24,-5857422718782134e-24,9773114385346156e-24,24019489315849595e-24,15159088620614958e-24,3379767797355039e-23,7387526453045903e-24,7754653675927271e-23,25080671929613633e-24,-4809134521477734e-25,12160461509572714e-24,-19029790778110318e-24,-15258555420723954e-23,12724798109141204e-24,-1169454990911449e-23,-24056e-323,29148913249952048e-24,-18575799073568603e-25
28530332130904483e-24,14407447816194802e-24,5027882512138614e-23,51772965841710366e-24,48345227165331206e-24,34255763531805195e-24,0.05179605578116295,-11709130241196653e-23,53706799065613446e-24,7285612570974062e-23,5003781988493796e-23,1493021642379931e-22,5946811770142159e-23,756783081147844e-22,2247569300155174e-22,2262743612963158e-23,-5374212991698086e-21,3737197856564667e-24,-7885522967768575e-24,5433332200664963e-22,45302764838958213e-23,52883101660211526e-24,6509595003322628e-23,2600150998575079e-22,18561737391583803e-23,30803271940552105e-23,-6309151117969119e-24,-3224100701602519e-23,-1351345220180232e-23,-3601157703114802e-23,-28702383503708736e-24,-29427712850220042e-24,-300136693054387e-22,-14765344311493194e-25,-6394438994929341e-24,-2162147369145783e-24,-2160319228898029e-24,-18082699070940533e-25,6703711143844622e-24,0.004098233444960349,39753522629610746e-23,0.004259869813782306,-6976133762709426e-20,-0.0010424657690753182,-0.0005108953667008648,-0.0002924478516074113,-0.0003900377719364222,-19214953230735324e-24,-9606556001948995e-24,-59002032627166817e-24,-14276752343666103e-24,13625676926613225e-24,-21.04435902907637,-2095605123994846e-24,-200408254656464e-23,-5911218901184616e-25,-876375672454991e-26,-2064749313973865e-23,-1923380478791636e-22,-2878951862037575e-22,-39157530298600275e-23,-17821530397131957e-23,-16337068484124393e-23,-1586586741988695e-22,-6071688767205393e-22,-5274412401470429e-20,-30399306239589502e-21,22593296386052735e-22,3312208038018328e-21,-7356125632571605e-21,-14763173051551024e-21,-8806259682799183e-21,24190076965086505e-24,27054393037745907e-24,4308706460482685e-23,-9144603266491886e-23,13675013520052424e-23,-13264139661569902e-23,10318239492870165e-24,-40809132668039554e-24,8634543780517765e-23,-2642846445999325e-23,22475656050236537e-24,-1583641998490669e-23,-4780826055228931e-24,7035306153899795e-24,19899724909237195e-24,12950426840783489e-24,36005965986193896e-25,7870216007106837e-25,8261330754990322e-24,26719404247690457e-25,-5123355934063545e-26,1295500725915994e-24,-2027316787908459e-24,-16255525835443297e-24,1355621673943042e-24,-12458653715233034e-25,-25627e-324,2724122895728575e-23,-9108311657694775e-25
-2963456890074387e-22,-20333531102001976e-23,-43832619436535177e-23,-4528150299951857e-22,-397487664833234e-21,-22132932003139915e-23,-11709130241196653e-23,0.015042341532782418,-43738185341153436e-23,-4434797978343791e-22,-4647388024487387e-22,-11571270630441244e-22,-6403563227526159e-22,-6218402393973905e-22,-19547204274917397e-22,-11271577405826937e-23,36583300439229605e-21,11826945579943507e-24,-2495496748864193e-23,17194627290642964e-22,14336766607905866e-22,1673568244012824e-22,20600628815124846e-23,8228583430702049e-22,587415134079256e-21,9748175903643294e-22,-19966292872824073e-24,-10203169595404286e-23,-427654274464337e-22,-11396425293544303e-23,-9083316986194402e-23,-9312858772258967e-23,-9498293832806123e-23,-4672723530931329e-24,-20236199663460166e-24,-6842452621497355e-24,-6836667186513037e-24,-57225521917401885e-25,21214939621845865e-24,0.012969499017107164,12580622348521985e-22,0.013481022519786846,0.0005033842148201419,0.009264423867051235,0.004186418450087908,0.0028009825793766773,0.003576727615417537,-6080871682559632e-23,-3040144498802895e-23,4138353547029006e-22,-4518100981200973e-23,43120580093953084e-24,-66.59815684216031,-6631869306839561e-24,-6342231834019694e-24,-18706974299645083e-25,8231947062431369e-26,-6534221282852232e-23,-6086837551893675e-22,-9110892253078187e-22,-12392011278531594e-22,-5639901290961835e-22,-5170120162574432e-22,-5021001235564492e-22,-19214806222248487e-22,-0.00016691700796305032,-9620334656141344e-20,715000107259524e-20,10481999005293068e-21,-2327960704109605e-20,-46720364018532995e-21,-2786878244842382e-20,-20813880645740956e-23,-22782030298829294e-23,-38505090840778705e-23,9628787148348848e-22,-11060892835987573e-22,12652903788007773e-22,-9315655888280061e-23,37672347118145774e-23,-774351823967463e-21,24377546242008173e-23,-19805536425240492e-23,15103194594266404e-23,4276478788284632e-23,-6121969839249863e-23,-17854061080139693e-23,-11689236373114979e-23,11394649590842276e-24,24906526223905912e-25,2614426985329549e-23,8455772268274561e-24,-16213659042004671e-26,40998141314011126e-25,-6415760215045047e-24,-5144314719421303e-23,4290076249656774e-24,-3942735309841694e-24,-811e-322,-24994603325828697e-23,7047027283542469e-24
15136937805349466e-23,11114645381849756e-23,21250207595683956e-23,21976287944356256e-23,18882576274179393e-23,9480087827605354e-23,53706799065613446e-24,-43738185341153436e-23,0.07093846384382756,18400838739087563e-23,22991745477091471e-23,5376186100050896e-22,33016036381547703e-23,2953395338316136e-22,9468969924358277e-22,4097418038591201e-23,-1607535468369971e-20,-12914114789470945e-24,27248904845081453e-24,-1877521031043703e-21,-15654646284863916e-22,-18274077837853854e-23,-22494301969644798e-23,-898498012530235e-21,-6414121397021101e-22,-10644258211612188e-22,2180165591673225e-23,1114107632277785e-22,4669655705532333e-23,12444019754351843e-23,9918283417807531e-23,10168925390765027e-23,103714062123526e-21,5102254648084498e-24,22096373369617396e-24,7471431909299045e-24,7465114659338818e-24,6248586787969675e-24,-231650821149311e-22,-0.014161695252313195,-13737071844425657e-22,-0.014720239568465297,-0.00022709885233993917,-0.004519932049307919,-0.0019863342034195327,-0.00139858365448467,-0.001762534959404705,6639844108337693e-23,3319603930595471e-23,-18437240893059937e-23,49334187180667966e-24,-4708435642641605e-23,72.72006423073067,7241491128743681e-24,692522928868997e-23,2042657690748023e-24,-4086564014823868e-26,7134866998091056e-23,6646358378727967e-22,9948393488026457e-22,13531123064839537e-22,615833836221257e-21,5645373507769478e-22,5482547110398138e-22,20981090302162596e-22,0.00018226053266072134,0.00010504665403485203,-7807251159836347e-21,-11445536589517436e-21,2541954011290263e-20,51015043559884634e-21,30430566636923467e-21,10046208018435036e-23,10914848933968069e-23,18819747117227736e-23,-4935930917445776e-22,5223165006507904e-22,-6310311844067897e-22,45680543095409256e-24,-1860248385575869e-22,3789010756050655e-22,-12034576335207538e-23,963598590246256e-22,-753182123279549e-22,-20908114862224474e-24,29661179333061168e-24,8737473471984559e-23,5731526132480854e-23,-12442080823596567e-24,-27196010710317788e-25,-2854753154059709e-23,-92330528595063e-22,1770406844357797e-25,-4476681654661167e-24,7005516624623573e-24,56171959489213314e-24,-46844332519466305e-25,4305163664754019e-24,88556e-324,12318932309709063e-23,-32719485645374697e-25
-26849110474557014e-24,-11807780672446108e-23,11607295005195361e-23,11667385905285504e-23,15829922797963094e-23,22959702124787605e-23,7285612570974064e-23,-4434797978343791e-22,18400838739087565e-23,0.03165430230794058,6000285686942252e-23,625958456451158e-21,-10007825348028513e-23,2485297043623481e-22,5280013786328316e-22,2168454723979035e-22,-3239892031649879e-20,9508528893596342e-23,-20063086263532344e-23,13823992788548856e-21,1152635383418001e-20,1345501414210214e-21,165623214371638e-20,66155477570543015e-22,4722651116616582e-21,783725701730122e-20,-16052333326130115e-23,-8203059044144919e-22,-343821910545525e-21,-9162402790720864e-22,-730272929972647e-21,-7487274387072095e-22,-7636358917746569e-22,-3756737223936757e-23,-16269330732602787e-23,-55011378901501987e-24,-54964865644686374e-24,-4600769699367685e-23,17056209907003462e-23,0.10427109460008345,1011446364505184e-20,0.10838359851929621,-0.00036506483585907,-0.0020633744556238193,-0.0017002855011485356,-0.00018559079287829155,-0.000556972170073616,-4888848409848374e-22,-244418997383375e-21,-33195210842481993e-23,-3632425078271193e-22,34667723712815684e-23,-535.4302971240754,-5331834876248744e-23,-5098974560763206e-23,-15039876901233624e-24,-8710339460399077e-27,-5253328633769649e-22,-4893644799630903e-21,-7324899032405189e-21,-9962825692840656e-21,-45343207187056385e-22,-4156630012111616e-21,-4036742623058215e-21,-15448159367448212e-21,-0.001341965414756644,-0.0007734476279244294,57483981243060246e-21,8427229983496156e-20,-0.00018716143968499428,-0.00037561847916415446,-0.000224057108700634,611951134989122e-22,7810554742454044e-23,8112666135766625e-23,11141622281160157e-23,4833012796084855e-22,-9412703373793737e-23,1758438520492646e-23,-5341726582193137e-23,1572820238764994e-22,-34973280606113095e-24,47769916105866846e-24,-11305333492746054e-24,-8922624759861059e-24,1646249384110631e-23,36095375625832606e-24,22125605020385154e-24,9160975176098431e-23,2002414086023516e-23,21019251642081828e-23,6798201140530098e-23,-13035322131968195e-25,3296134311542869e-23,-5158089294212606e-23,-41358831675290474e-23,34490996597439085e-24,-31698473929742524e-24,-65205e-323,386311139552492e-22,-3842330574955523e-24
